id,slug,parent_id,icon,order,sale_only,applicable_to
01KKK8MGTED7TCG7BFQGB14P31,security-jobs,01K7CT815KEE7HQ8EX16FQYC40,🛡️,14,false,market
01KKK8MGTMRJ9671E7B7WVMKEK,cleaning-jobs,01K7CT815KEE7HQ8EX16FQYC40,🧹,15,false,market
01KKK8MGTT49MPWTWSAVS973C2,insurance,01K7NVJHSP2DKCTKN52G4QHA14,🛡️,1,false,market|directory
01KKK8MGV1R9KCFNZCF9JX74H4,credit-consulting,01K7NVJHSP2DKCTKN52G4QHA14,💳,2,false,market|directory
01KKK8MGV6ZMDBNDT8FKF3SMHC,crypto-services,01K7NVJHSP2DKCTKN52G4QHA14,₿,3,false,market|directory
01KKKKMW0FCKRHFWAEVBW1V6NN,places,,🏪,20,false,directory
01KKKKMW135GWVPC51VPFPD4XV,food-drink,01KKKKMW0FCKRHFWAEVBW1V6NN,🍽️,0,false,directory
01KKKKMW17R08G1XNADVHQK05N,restaurant,01KKKKMW135GWVPC51VPFPD4XV,🍽️,0,false,directory
01KKKKMW1A1AMZA5B586ZAFEA5,cafe,01KKKKMW135GWVPC51VPFPD4XV,☕,1,false,directory
01KKKKMW1DSQQ8X11C81SAD7MF,bar-pub,01KKKKMW135GWVPC51VPFPD4XV,🍺,2,false,directory
01KKKKMW1HWDVZTVR22Z283NSE,fast-food,01KKKKMW135GWVPC51VPFPD4XV,🍔,3,false,directory
01KKKKMW1MJ61VA5NPK7G0FHZN,pizzeria,01KKKKMW135GWVPC51VPFPD4XV,🍕,4,false,directory
01KKKKMW1QCZAQ02SS5T2W1CS6,canteen,01KKKKMW135GWVPC51VPFPD4XV,🍲,5,false,directory
01KKKKMW1SMXN0M91KFKMP0VKH,accommodation,01KKKKMW0FCKRHFWAEVBW1V6NN,🏨,1,false,directory
01KKKKMW1WSWWSH8Z9Q6AGZ43P,hotel,01KKKKMW1SMXN0M91KFKMP0VKH,🏨,0,false,directory
01KKKKMW1Z2FKN8AGCJ8SXW8F5,hostel,01KKKKMW1SMXN0M91KFKMP0VKH,🛏️,1,false,directory
01KKKKMW22A247P7R9Y56A8WSM,guesthouse,01KKKKMW1SMXN0M91KFKMP0VKH,🏡,2,false,directory
01KKKKMW25TXSAE7DE40E2ZD8H,campground,01KKKKMW1SMXN0M91KFKMP0VKH,⛺,3,false,directory
01KKKKMW2894WCD5JWW961KHHA,healthcare,01KKKKMW0FCKRHFWAEVBW1V6NN,🏥,2,false,directory
01KKKKMW2AAS8YAHD9RBXWX0EP,hospital,01KKKKMW2894WCD5JWW961KHHA,🏥,0,false,directory
01KKKKMW2DTAA05E9ND5H1XE18,clinic,01KKKKMW2894WCD5JWW961KHHA,🩺,1,false,directory
01KKKKMW2G0JN1BY1YNQD7MWD3,pharmacy,01KKKKMW2894WCD5JWW961KHHA,💊,2,false,directory
01KKKKMW2KFNHHSNBZTP0G8WSV,dental-clinic,01KKKKMW2894WCD5JWW961KHHA,🦷,3,false,directory
01KKKKMW2N842GEFJ2Q323E173,laboratory,01KKKKMW2894WCD5JWW961KHHA,🔬,4,false,directory
01KKKKMW2RZ77F5W0R2MA8DKVD,government,01KKKKMW0FCKRHFWAEVBW1V6NN,🏛️,3,false,directory
01KKKKMW2V3CPCDT8D8XNJAJQK,post-office,01KKKKMW2RZ77F5W0R2MA8DKVD,📮,0,false,directory
01KKKKMW2XAX1GTB919GSKQSQ8,police-station,01KKKKMW2RZ77F5W0R2MA8DKVD,🚔,1,false,directory
01KKKKMW305JQA8VSS5KD9K5A2,fire-station,01KKKKMW2RZ77F5W0R2MA8DKVD,🚒,2,false,directory
01KKKKMW33YBY8KVC1S5EGAD79,city-hall,01KKKKMW2RZ77F5W0R2MA8DKVD,🏛️,3,false,directory
01KKKKMW36DWE8A79RJKWR8TDX,embassy-consulate,01KKKKMW2RZ77F5W0R2MA8DKVD,🏛️,4,false,directory
01KKKKMW38QAMXRPQDM4V5RTTJ,finance-places,01KKKKMW0FCKRHFWAEVBW1V6NN,🏦,4,false,directory
01KKKKMW3B97SN7BNJVK3MXTN0,bank,01KKKKMW38QAMXRPQDM4V5RTTJ,🏦,0,false,directory
01KKKKMW3EVBD4P6FAXEQ9MAMA,atm,01KKKKMW38QAMXRPQDM4V5RTTJ,💳,1,false,directory
01KKKKMW3GQY5J18SE47CQXF0C,exchange-office,01KKKKMW38QAMXRPQDM4V5RTTJ,💱,2,false,directory
01KKKKMW3K31JJGP3A5JVSZ7W0,transport-places,01KKKKMW0FCKRHFWAEVBW1V6NN,⛽,5,false,directory
01KKKKMW3NKKCW8QP2DRW60R88,gas-station,01KKKKMW3K31JJGP3A5JVSZ7W0,⛽,0,false,directory
01KKKKMW3RFC78KX7T4JATBX58,parking-lot,01KKKKMW3K31JJGP3A5JVSZ7W0,🅿️,1,false,directory
01KKKKMW3VY44P6MQB21FWJN4G,car-rental-place,01KKKKMW3K31JJGP3A5JVSZ7W0,🚗,2,false,directory
01KKKKMW3YZJTP4DC94XE5W55Q,ev-charging,01KKKKMW3K31JJGP3A5JVSZ7W0,🔌,3,false,directory
01KKKKMW414HX6WSH9JJDTDWGZ,shopping-places,01KKKKMW0FCKRHFWAEVBW1V6NN,🛒,6,false,directory
01KKKKMW4491PMF695ST240Q9H,supermarket,01KKKKMW414HX6WSH9JJDTDWGZ,🛒,0,false,directory
01KKKKMW46V2JRC4K1WHQSRRX5,shopping-mall,01KKKKMW414HX6WSH9JJDTDWGZ,🏬,1,false,directory
01KKKKMW49PDAW0W46JPY30YKP,market-bazaar,01KKKKMW414HX6WSH9JJDTDWGZ,🏪,2,false,directory
01KKKKMW4C9GFQAQKERSJC35D5,convenience-store,01KKKKMW414HX6WSH9JJDTDWGZ,🏪,3,false,directory
01KKKKMW4FZV7P1B8QD2Q2604M,entertainment-places,01KKKKMW0FCKRHFWAEVBW1V6NN,🎭,7,false,directory
01KKKKMW4JZTWEM3WSQKGFBEG6,cinema,01KKKKMW4FZV7P1B8QD2Q2604M,🎬,0,false,directory
01KKKKMW4MNJWYT5ZB9SYK0MSA,theater,01KKKKMW4FZV7P1B8QD2Q2604M,🎭,1,false,directory
01KKKKMW4Q5CYCNGJ0KRH73GGA,museum,01KKKKMW4FZV7P1B8QD2Q2604M,🏛️,2,false,directory
01KKKKMW4TB6XAPZR3WS1FQKJS,nightclub,01KKKKMW4FZV7P1B8QD2Q2604M,🎶,3,false,directory
01KKKKMW4W5E9PJNXNT8WC0XK9,park-garden,01KKKKMW4FZV7P1B8QD2Q2604M,🌳,4,false,directory
01KKKKMW4Z91Q4HV90G919EA17,education-places,01KKKKMW0FCKRHFWAEVBW1V6NN,🎓,8,false,directory
01KKKKMW52MDF5VT6X2JVSRQ9W,school,01KKKKMW4Z91Q4HV90G919EA17,🏫,0,false,directory
01KKKKMW554M202P522Z2MFQR2,university,01KKKKMW4Z91Q4HV90G919EA17,🎓,1,false,directory
01KKKKMW5AAHX9QVHF6F9VAAP9,kindergarten,01KKKKMW4Z91Q4HV90G919EA17,👶,2,false,directory
01KKKKMW5KREVBD33G5S9TWYAS,library,01KKKKMW4Z91Q4HV90G919EA17,📚,3,false,directory
01KKKKMW5XGXN9N9Z205A9ZPEJ,religious,01KKKKMW0FCKRHFWAEVBW1V6NN,⛪,9,false,directory
01KKKKMW6A284Y8QVM9YHS1506,church,01KKKKMW5XGXN9N9Z205A9ZPEJ,⛪,0,false,directory
01KKKKMW6Q091V3XQ7EH3BME1N,mosque,01KKKKMW5XGXN9N9Z205A9ZPEJ,🕌,1,false,directory
01KKKKMW769TSRK70F7ZV5P8FB,temple,01KKKKMW5XGXN9N9Z205A9ZPEJ,🛕,2,false,directory
01KKKKMW7KMACRWFH9G4519Q6S,sports-places,01KKKKMW0FCKRHFWAEVBW1V6NN,🏟️,10,false,directory
01KKKKMW8010PG4JRGMEDNWM2H,gym-fitness-center,01KKKKMW7KMACRWFH9G4519Q6S,🏋️,0,false,directory
01KKKKMW8AMMG259VK21XZEQWG,swimming-pool,01KKKKMW7KMACRWFH9G4519Q6S,🏊,1,false,directory
01KKKKMW8P55TAW17PSWD0KSTR,stadium,01KKKKMW7KMACRWFH9G4519Q6S,🏟️,2,false,directory
